name,type,start_time,duration,"identifier","num_data_bytes","extended","data","crc","ack"
"CAN","data_field",2023-08-25T05:19:06.777707048+00:00,3.2e-05,,,,0x7D,,
"CAN","data_field",2023-08-25T05:19:06.777743048+00:00,3.2e-05,,,,0x7D,,
"CAN","data_field",2023-08-25T05:19:06.777779048+00:00,3.2e-05,,,,0x00,,
"CAN","data_field",2023-08-25T05:19:06.777815048+00:00,3.6e-05,,,,0x00,,
"CAN","data_field",2023-08-25T05:19:06.777855048+00:00,3.2e-05,,,,0x00,,
"CAN","data_field",2023-08-25T05:19:06.777891048+00:00,3.2e-05,,,,0xFF,,
"CAN","data_field",2023-08-25T05:19:06.777927048+00:00,3.2e-05,,,,0x7D,,
"CAN","crc_field",2023-08-25T05:19:06.777963048+00:00,6e-05,,,,,0x0000000000006D3F,
"CAN","ack_field",2023-08-25T05:19:06.778031048+00:00,4e-06,,,,,,true
"CAN","identifier_field",2023-08-25T05:19:06.778131240+00:00,0.000144,0x000000000CF00300,,true,,,
"CAN","control_field",2023-08-25T05:19:06.778279240+00:00,1.2e-05,,0x0000000000000008,,,,
"CAN","data_field",2023-08-25T05:19:06.778295240+00:00,3.2e-05,,,,0xF9,,
"CAN","data_field",2023-08-25T05:19:06.778331240+00:00,3.2e-05,,,,0xFE,,
"CAN","data_field",2023-08-25T05:19:06.778367240+00:00,3.2e-05,,,,0x00,,
"CAN","data_field",2023-08-25T05:19:06.778403240+00:00,3.2e-05,,,,0xFF,,
"CAN","data_field",2023-08-25T05:19:06.778439240+00:00,3.6e-05,,,,0xFF,,
"CAN","data_field",2023-08-25T05:19:06.778479240+00:00,3.2e-05,,,,0xFF,,
"CAN","data_field",2023-08-25T05:19:06.778515240+00:00,3.6e-05,,,,0xFF,,
"CAN","data_field",2023-08-25T05:19:06.778555240+00:00,3.2e-05,,,,0xFF,,
"CAN","crc_field",2023-08-25T05:19:06.778595240+00:00,5.6e-05,,,,,0x0000000000001B78,
"CAN","ack_field",2023-08-25T05:19:06.778659240+00:00,4e-06,,,,,,true
"CAN","identifier_field",2023-08-25T05:19:06.779519344+00:00,0.00014,0x0000000008FE6E0B,,true,,,
"CAN","control_field",2023-08-25T05:19:06.779663344+00:00,1.2e-05,,0x0000000000000008,,,,
"CAN","data_field",2023-08-25T05:19:06.779679344+00:00,3.6e-05,,,,0x00,,
"CAN","data_field",2023-08-25T05:19:06.779719344+00:00,3.2e-05,,,,0x00,,
"CAN","data_field",2023-08-25T05:19:06.779755344+00:00,3.6e-05,,,,0x00,,
"CAN","data_field",2023-08-25T05:19:06.779795344+00:00,3.2e-05,,,,0x00,,
"CAN","data_field",2023-08-25T05:19:06.779835344+00:00,3.2e-05,,,,0x00,,
"CAN","data_field",2023-08-25T05:19:06.779871344+00:00,3.6e-05,,,,0x00,,
"CAN","data_field",2023-08-25T05:19:06.779911344+00:00,3.2e-05,,,,0x00,,
"CAN","data_field",2023-08-25T05:19:06.779947344+00:00,3.6e-05,,,,0x00,,
"CAN","crc_field",2023-08-25T05:19:06.779987344+00:00,5.6e-05,,,,,0x0000000000001522,
"CAN","ack_field",2023-08-25T05:19:06.780051344+00:00,4e-06,,,,,,true
"CAN","identifier_field",2023-08-25T05:19:06.787627152+00:00,0.000144,0x0000000018FEF100,,true,,,
"CAN","control_field",2023-08-25T05:19:06.787775152+00:00,1.2e-05,,0x0000000000000008,,,,
"CAN","data_field",2023-08-25T05:19:06.787791152+00:00,3.2e-05,,,,0xFF,,
"CAN","data_field",2023-08-25T05:19:06.787827152+00:00,3.2e-05,,,,0x00,,
"CAN","data_field",2023-08-25T05:19:06.787863152+00:00,3.6e-05,,,,0x00,,
"CAN","data_field",2023-08-25T05:19:06.787903152+00:00,2.8e-05,,,,0x50,,
"CAN","data_field",2023-08-25T05:19:06.787935152+00:00,3.6e-05,,,,0x00,,
"CAN","data_field",2023-08-25T05:19:06.787975152+00:00,3.2e-05,,,,0x00,,
"CAN","data_field",2023-08-25T05:19:06.788015152+00:00,3.2e-05,,,,0x00,,
"CAN","data_field",2023-08-25T05:19:06.788051152+00:00,3.2e-05,,,,0xC0,,
"CAN","crc_field",2023-08-25T05:19:06.788087152+00:00,5.6e-05,,,,,0x0000000000001D08,
"CAN","ack_field",2023-08-25T05:19:06.788151152+00:00,4e-06,,,,,,true
"CAN","identifier_field",2023-08-25T05:19:06.788251368+00:00,0.000144,0x0000000018FEF500,,true,,,
"CAN","control_field",2023-08-25T05:19:06.788399368+00:00,1.2e-05,,0x0000000000000008,,,,
"CAN","data_field",2023-08-25T05:19:06.788415368+00:00,2.8e-05,,,,0xA5,,
"CAN","data_field",2023-08-25T05:19:06.788447368+00:00,3.2e-05,,,,0xFF,,
"CAN","data_field",2023-08-25T05:19:06.788483368+00:00,3.6e-05,,,,0xFF,,
"CAN","data_field",2023-08-25T05:19:06.788523368+00:00,3.2e-05,,,,0xFF,,
"CAN","data_field",2023-08-25T05:19:06.788563368+00:00,3.2e-05,,,,0xFF,,
"CAN","data_field",2023-08-25T05:19:06.788599368+00:00,3.6e-05,,,,0xFF,,
"CAN","data_field",2023-08-25T05:19:06.788639368+00:00,3.2e-05,,,,0xFF,,
"CAN","data_field",2023-08-25T05:19:06.788675368+00:00,3.6e-05,,,,0xFF,,
"CAN","crc_field",2023-08-25T05:19:06.788715368+00:00,6e-05,,,,,0x0000000000003FB7,
"CAN","ack_field",2023-08-25T05:19:06.788783368+00:00,4e-06,,,,,,true
"CAN","identifier_field",2023-08-25T05:19:06.797523048+00:00,0.000144,0x000000000CF00400,,true,,,
"CAN","control_field",2023-08-25T05:19:06.797671048+00:00,1.2e-05,,0x0000000000000008,,,,
"CAN","data_field",2023-08-25T05:19:06.797687048+00:00,3.2e-05,,,,0xFE,,
"CAN","data_field",2023-08-25T05:19:06.797723048+00:00,3.2e-05,,,,0x7D,,
"CAN","data_field",2023-08-25T05:19:06.797759048+00:00,3.2e-05,,,,0x7D,,
"CAN","data_field",2023-08-25T05:19:06.797795048+00:00,3.2e-05,,,,0x00,,
"CAN","data_field",2023-08-25T05:19:06.797831048+00:00,3.6e-05,,,,0x00,,
"CAN","data_field",2023-08-25T05:19:06.797871048+00:00,3.2e-05,,,,0x00,,
"CAN","data_field",2023-08-25T05:19:06.797907048+00:00,3.2e-05,,,,0xFF,,
"CAN","data_field",2023-08-25T05:19:06.797943048+00:00,3.2e-05,,,,0x7D,,
"CAN","crc_field",2023-08-25T05:19:06.797979048+00:00,6e-05,,,,,0x0000000000006D3F,
"CAN","ack_field",2023-08-25T05:19:06.798047048+00:00,4e-06,,,,,,true
"CAN","identifier_field",2023-08-25T05:19:06.799607112+00:00,0.00014,0x0000000008FE6E0B,,true,,,
"CAN","control_field",2023-08-25T05:19:06.799751112+00:00,1.2e-05,,0x0000000000000008,,,,
"CAN","data_field",2023-08-25T05:19:06.799767112+00:00,3.6e-05,,,,0x00,,
"CAN","data_field",2023-08-25T05:19:06.799807112+00:00,3.2e-05,,,,0x00,,
"CAN","data_field",2023-08-25T05:19:06.799843112+00:00,3.6e-05,,,,0x00,,
"CAN","data_field",2023-08-25T05:19:06.799883112+00:00,3.2e-05,,,,0x00,,
"CAN","data_field",2023-08-25T05:19:06.799923112+00:00,3.2e-05,,,,0x00,,
"CAN","data_field",2023-08-25T05:19:06.799959112+00:00,3.6e-05,,,,0x00,,
"CAN","data_field",2023-08-25T05:19:06.799999112+00:00,3.2e-05,,,,0x00,,
"CAN","data_field",2023-08-25T05:19:06.800035112+00:00,3.6e-05,,,,0x00,,
"CAN","crc_field",2023-08-25T05:19:06.800075112+00:00,5.6e-05,,,,,0x0000000000001522,
"CAN","ack_field",2023-08-25T05:19:06.800139112+00:00,4e-06,,,,,,true
"CAN","identifier_field",2023-08-25T05:19:06.807514944+00:00,0.000144,0x0000000018FEF200,,true,,,
"CAN","control_field",2023-08-25T05:19:06.807662944+00:00,1.2e-05,,0x0000000000000008,,,,
"CAN","data_field",2023-08-25T05:19:06.807678944+00:00,3.6e-05,,,,0x00,,
"CAN","data_field",2023-08-25T05:19:06.807718944+00:00,3.2e-05,,,,0x00,,
"CAN","data_field",2023-08-25T05:19:06.807754944+00:00,3.6e-05,,,,0x00,,
"CAN","data_field",2023-08-25T05:19:06.807794944+00:00,3.2e-05,,,,0x00,,
"CAN","data_field",2023-08-25T05:19:06.807834944+00:00,2.8e-05,,,,0x3C,,
"CAN","data_field",2023-08-25T05:19:06.807866944+00:00,3.2e-05,,,,0x05,,
"CAN","data_field",2023-08-25T05:19:06.807902944+00:00,3.2e-05,,,,0xFF,,
"CAN","data_field",2023-08-25T05:19:06.807938944+00:00,3.6e-05,,,,0xFF,,
"CAN","crc_field",2023-08-25T05:19:06.807978944+00:00,5.6e-05,,,,,0x0000000000005A29,
"CAN","ack_field",2023-08-25T05:19:06.808042944+00:00,4e-06,,,,,,true
"CAN","identifier_field",2023-08-25T05:19:06.808143152+00:00,0.000144,0x0000000018FEF600,,true,,,
"CAN","control_field",2023-08-25T05:19:06.808291152+00:00,1.2e-05,,0x0000000000000008,,,,
"CAN","data_field",2023-08-25T05:19:06.808307152+00:00,3.2e-05,,,,0xFF,,
"CAN","data_field",2023-08-25T05:19:06.808343152+00:00,3.2e-05,,,,0x00,,
"CAN","data_field",2023-08-25T05:19:06.808379152+00:00,3.2e-05,,,,0x19,,
"CAN","data_field",2023-08-25T05:19:06.808415152+00:00,3.2e-05,,,,0xFF,,
"CAN","data_field",2023-08-25T05:19:06.808451152+00:00,3.6e-05,,,,0xFF,,
"CAN","data_field",2023-08-25T05:19:06.808491152+00:00,3.2e-05,,,,0xFF,,
"CAN","data_field",2023-08-25T05:19:06.808531152+00:00,3.2e-05,,,,0xFF,,
"CAN","data_field",2023-08-25T05:19:06.808567152+00:00,3.6e-05,,,,0xFF,,
"CAN","crc_field",2023-08-25T05:19:06.808607152+00:00,6e-05,,,,,0x0000000000004BE9,
"CAN","ack_field",2023-08-25T05:19:06.808675152+00:00,4e-06,,,,,,true
"CAN","identifier_field",2023-08-25T05:19:06.809663120+00:00,0.000136,0x0000000018F0010B,,true,,,
"CAN","control_field",2023-08-25T05:19:06.809803120+00:00,1.2e-05,,0x0000000000000008,,,,
"CAN","data_field",2023-08-25T05:19:06.809819120+00:00,2.8e-05,,,,0xCF,,
"CAN","data_field",2023-08-25T05:19:06.809851120+00:00,3.6e-05,,,,0xFF,,
"CAN","data_field",2023-08-25T05:19:06.809891120+00:00,3.2e-05,,,,0xF0,,
"CAN","data_field",2023-08-25T05:19:06.809927120+00:00,3.2e-05,,,,0xFF,,
"CAN","data_field",2023-08-25T05:19:06.809963120+00:00,3.6e-05,,,,0xFF,,
"CAN","data_field",2023-08-25T05:19:06.810003120+00:00,2.8e-05,,,,0xDC,,
"CAN","data_field",2023-08-25T05:19:06.810035120+00:00,3.2e-05,,,,0xFF,,
"CAN","data_field",2023-08-25T05:19:06.810071120+00:00,3.6e-05,,,,0xFF,,
"CAN","crc_field",2023-08-25T05:19:06.810111120+00:00,5.6e-05,,,,,0x00000000000056AC,
"CAN","ack_field",2023-08-25T05:19:06.810175120+00:00,4e-06,,,,,,true
"CAN","identifier_field",2023-08-25T05:19:06.817679064+00:00,0.000144,0x000000000CF00400,,true,,,
"CAN","control_field",2023-08-25T05:19:06.817827064+00:00,1.2e-05,,0x0000000000000008,,,,
"CAN","data_field",2023-08-25T05:19:06.817843064+00:00,3.2e-05,,,,0xFE,,
"CAN","data_field",2023-08-25T05:19:06.817879064+00:00,3.2e-05,,,,0x7D,,
"CAN","data_field",2023-08-25T05:19:06.817915064+00:00,3.2e-05,,,,0x7D,,
"CAN","data_field",2023-08-25T05:19:06.817951064+00:00,3.2e-05,,,,0x00,,
"CAN","data_field",2023-08-25T05:19:06.817987064+00:00,3.6e-05,,,,0x00,,
"CAN","data_field",2023-08-25T05:19:06.818027064+00:00,3.2e-05,,,,0x00,,
"CAN","data_field",2023-08-25T05:19:06.818063064+00:00,3.2e-05,,,,0xFF,,
"CAN","data_field",2023-08-25T05:19:06.818099064+00:00,3.2e-05,,,,0x7D,,
"CAN","crc_field",2023-08-25T05:19:06.818135064+00:00,6e-05,,,,,0x0000000000006D3F,
"CAN","ack_field",2023-08-25T05:19:06.818203064+00:00,4e-06,,,,,,true
"CAN","identifier_field",2023-08-25T05:19:06.819715136+00:00,0.00014,0x0000000018FEBF0B,,true,,,
"CAN","control_field",2023-08-25T05:19:06.819859136+00:00,1.2e-05,,0x0000000000000008,,,,
"CAN","data_field",2023-08-25T05:19:06.819875136+00:00,3.6e-05,,,,0x00,,
"CAN","data_field",2023-08-25T05:19:06.819915136+00:00,3.2e-05,,,,0x00,,
"CAN","data_field",2023-08-25T05:19:06.819951136+00:00,3.6e-05,,,,0x7D,,
"CAN","data_field",2023-08-25T05:19:06.819991136+00:00,3.2e-05,,,,0x7D,,
"CAN","data_field",2023-08-25T05:19:06.820027136+00:00,3.2e-05,,,,0x7D,,
"CAN","data_field",2023-08-25T05:19:06.820063136+00:00,3.2e-05,,,,0x7D,,
"CAN","data_field",2023-08-25T05:19:06.820099136+00:00,3.2e-05,,,,0xFF,,
"CAN","data_field",2023-08-25T05:19:06.820135136+00:00,3.6e-05,,,,0xFF,,
"CAN","crc_field",2023-08-25T05:19:06.820175136+00:00,6e-05,,,,,0x0000000000007D87,
"CAN","ack_field",2023-08-25T05:19:06.820243136+00:00,4e-06,,,,,,true
"CAN","identifier_field",2023-08-25T05:19:06.820295136+00:00,0.00014,0x0000000008FE6E0B,,true,,,
"CAN","control_field",2023-08-25T05:19:06.820439136+00:00,1.2e-05,,0x0000000000000008,,,,
"CAN","data_field",2023-08-25T05:19:06.820455136+00:00,3.6e-05,,,,0x00,,
"CAN","data_field",2023-08-25T05:19:06.820495136+00:00,3.2e-05,,,,0x00,,
"CAN","data_field",2023-08-25T05:19:06.820531136+00:00,3.6e-05,,,,0x00,,
"CAN","data_field",2023-08-25T05:19:06.820571136+00:00,3.2e-05,,,,0x00,,
"CAN","data_field",2023-08-25T05:19:06.820611136+00:00,3.2e-05,,,,0x00,,
"CAN","data_field",2023-08-25T05:19:06.820647136+00:00,3.6e-05,,,,0x00,,
"CAN","data_field",2023-08-25T05:19:06.820687136+00:00,3.2e-05,,,,0x00,,
"CAN","data_field",2023-08-25T05:19:06.820723136+00:00,3.6e-05,,,,0x00,,
"CAN","crc_field",2023-08-25T05:19:06.820763136+00:00,5.6e-05,,,,,0x0000000000001522,
"CAN","ack_field",2023-08-25T05:19:06.820827136+00:00,4e-06,,,,,,true
"CAN","identifier_field",2023-08-25T05:19:06.827490960+00:00,0.000144,0x000000000CF00300,,true,,,
"CAN","control_field",2023-08-25T05:19:06.827638960+00:00,1.2e-05,,0x0000000000000008,,,,
"CAN","data_field",2023-08-25T05:19:06.827654960+00:00,3.2e-05,,,,0xF9,,
"CAN","data_field",2023-08-25T05:19:06.827690960+00:00,3.2e-05,,,,0xFE,,
"CAN","data_field",2023-08-25T05:19:06.827726960+00:00,3.2e-05,,,,0x00,,
"CAN","data_field",2023-08-25T05:19:06.827762960+00:00,3.2e-05,,,,0xFF,,
"CAN","data_field",2023-08-25T05:19:06.827798960+00:00,3.6e-05,,,,0xFF,,
"CAN","data_field",2023-08-25T05:19:06.827838960+00:00,3.2e-05,,,,0xFF,,
"CAN","data_field",2023-08-25T05:19:06.827874960+00:00,3.6e-05,,,,0xFF,,
"CAN","data_field",2023-08-25T05:19:06.827914960+00:00,3.2e-05,,,,0xFF,,
"CAN","crc_field",2023-08-25T05:19:06.827954960+00:00,5.6e-05,,,,,0x0000000000001B78,
"CAN","ack_field",2023-08-25T05:19:06.828018960+00:00,4e-06,,,,,,true
"CAN","identifier_field",2023-08-25T05:19:06.828119176+00:00,0.000144,0x0000000018FEF700,,true,,,
"CAN","control_field",2023-08-25T05:19:06.828267176+00:00,1.2e-05,,0x0000000000000008,,,,
"CAN","data_field",2023-08-25T05:19:06.828283176+00:00,3.2e-05,,,,0xFF,,
"CAN","data_field",2023-08-25T05:19:06.828319176+00:00,3.6e-05,,,,0xFF,,
"CAN","data_field",2023-08-25T05:19:06.828359176+00:00,3.2e-05,,,,0xFF,,
"CAN","data_field",2023-08-25T05:19:06.828395176+00:00,3.6e-05,,,,0xFF,,
"CAN","data_field",2023-08-25T05:19:06.828435176+00:00,3.2e-05,,,,0xE6,,
"CAN","data_field",2023-08-25T05:19:06.828471176+00:00,3.2e-05,,,,0x00,,
"CAN","data_field",2023-08-25T05:19:06.828507176+00:00,3.2e-05,,,,0xFF,,
"CAN","data_field",2023-08-25T05:19:06.828543176+00:00,3.6e-05,,,,0xFF,,
"CAN","crc_field",2023-08-25T05:19:06.828583176+00:00,6.4e-05,,,,,0x0000000000007D7E,
"CAN","ack_field",2023-08-25T05:19:06.828655176+00:00,4e-06,,,,,,true
"CAN","identifier_field",2023-08-25T05:19:06.837562840+00:00,0.000144,0x000000000CF00400,,true,,,
"CAN","control_field",2023-08-25T05:19:06.837710840+00:00,1.2e-05,,0x0000000000000008,,,,
"CAN","data_field",2023-08-25T05:19:06.837726840+00:00,3.2e-05,,,,0xFE,,
"CAN","data_field",2023-08-25T05:19:06.837762840+00:00,3.2e-05,,,,0x7D,,
"CAN","data_field",2023-08-25T05:19:06.837798840+00:00,3.2e-05,,,,0x7D,,
"CAN","data_field",2023-08-25T05:19:06.837834840+00:00,3.2e-05,,,,0x00,,
"CAN","data_field",2023-08-25T05:19:06.837870840+00:00,3.6e-05,,,,0x00,,
"CAN","data_field",2023-08-25T05:19:06.837910840+00:00,3.2e-05,,,,0x00,,
"CAN","data_field",2023-08-25T05:19:06.837946840+00:00,3.2e-05,,,,0xFF,,
"CAN","data_field",2023-08-25T05:19:06.837982840+00:00,3.2e-05,,,,0x7D,,
"CAN","crc_field",2023-08-25T05:19:06.838018840+00:00,6e-05,,,,,0x0000000000006D3F,
"CAN","ack_field",2023-08-25T05:19:06.838086840+00:00,4e-06,,,,,,true
"CAN","identifier_field",2023-08-25T05:19:06.838187048+00:00,0.000144,0x0000000018F00100,,true,,,
"CAN","control_field",2023-08-25T05:19:06.838335048+00:00,1.2e-05,,0x0000000000000008,,,,
"CAN","data_field",2023-08-25T05:19:06.838351048+00:00,3.2e-05,,,,0xFF,,
"CAN","data_field",2023-08-25T05:19:06.838387048+00:00,3.6e-05,,,,0xFF,,
"CAN","data_field",2023-08-25T05:19:06.838427048+00:00,3.2e-05,,,,0xFF,,
"CAN","data_field",2023-08-25T05:19:06.838463048+00:00,3.2e-05,,,,0xCF,,
"CAN","data_field",2023-08-25T05:19:06.838499048+00:00,3.2e-05,,,,0x00,,
"CAN","data_field",2023-08-25T05:19:06.838535048+00:00,3.2e-05,,,,0xFF,,
"CAN","data_field",2023-08-25T05:19:06.838571048+00:00,3.6e-05,,,,0xFF,,
"CAN","data_field",2023-08-25T05:19:06.838611048+00:00,3.2e-05,,,,0xFF,,
"CAN","crc_field",2023-08-25T05:19:06.838647048+00:00,6e-05,,,,,0x0000000000002FC2,
"CAN","ack_field",2023-08-25T05:19:06.838715048+00:00,4e-06,,,,,,true
"CAN","identifier_field",2023-08-25T05:19:06.839839152+00:00,0.00014,0x0000000008FE6E0B,,true,,,
"CAN","control_field",2023-08-25T05:19:06.839983152+00:00,1.2e-05,,0x0000000000000008,,,,
"CAN","data_field",2023-08-25T05:19:06.839999152+00:00,3.6e-05,,,,0x00,,
"CAN","data_field",2023-08-25T05:19:06.840039152+00:00,3.2e-05,,,,0x00,,
"CAN","data_field",2023-08-25T05:19:06.840075152+00:00,3.6e-05,,,,0x00,,
"CAN","data_field",2023-08-25T05:19:06.840115152+00:00,3.2e-05,,,,0x00,,
"CAN","data_field",2023-08-25T05:19:06.840155152+00:00,3.2e-05,,,,0x00,,
"CAN","data_field",2023-08-25T05:19:06.840191152+00:00,3.6e-05,,,,0x00,,
"CAN","data_field",2023-08-25T05:19:06.840231152+00:00,3.2e-05,,,,0x00,,
"CAN","data_field",2023-08-25T05:19:06.840267152+00:00,3.6e-05,,,,0x00,,
"CAN","crc_field",2023-08-25T05:19:06.840307152+00:00,5.6e-05,,,,,0x0000000000001522,
"CAN","ack_field",2023-08-25T05:19:06.840371152+00:00,4e-06,,,,,,true
"CAN","identifier_field",2023-08-25T05:19:06.847650992+00:00,0.000144,0x0000000018FEAE00,,true,,,
"CAN","control_field",2023-08-25T05:19:06.847798992+00:00,1.2e-05,,0x0000000000000008,,,,
"CAN","data_field",2023-08-25T05:19:06.847814992+00:00,3.2e-05,,,,0xFE,,
"CAN","data_field",2023-08-25T05:19:06.847850992+00:00,3.2e-05,,,,0xFF,,
"CAN","data_field",2023-08-25T05:19:06.847886992+00:00,3.6e-05,,,,0xFF,,
"CAN","data_field",2023-08-25T05:19:06.847926992+00:00,3.2e-05,,,,0xFF,,
"CAN","data_field",2023-08-25T05:19:06.847962992+00:00,3.6e-05,,,,0xFF,,
"CAN","data_field",2023-08-25T05:19:06.848002992+00:00,3.2e-05,,,,0xFF,,
"CAN","data_field",2023-08-25T05:19:06.848042992+00:00,3.2e-05,,,,0xFF,,
"CAN","data_field",2023-08-25T05:19:06.848078992+00:00,3.6e-05,,,,0xFF,,
"CAN","crc_field",2023-08-25T05:19:06.848118992+00:00,5.6e-05,,,,,0x0000000000006891,
"CAN","ack_field",2023-08-25T05:19:06.848182992+00:00,4e-06,,,,,,true
"CAN","identifier_field",2023-08-25T05:19:06.857586616+00:00,0.000144,0x000000000CF00400,,true,,,
"CAN","control_field",2023-08-25T05:19:06.857734616+00:00,1.2e-05,,0x0000000000000008,,,,
"CAN","data_field",2023-08-25T05:19:06.857750616+00:00,3.2e-05,,,,0xFE,,
"CAN","data_field",2023-08-25T05:19:06.857786616+00:00,3.2e-05,,,,0x7D,,
"CAN","data_field",2023-08-25T05:19:06.857822616+00:00,3.2e-05,,,,0x7D,,
"CAN","data_field",2023-08-25T05:19:06.857858616+00:00,3.2e-05,,,,0x00,,
"CAN","data_field",2023-08-25T05:19:06.857894616+00:00,3.6e-05,,,,0x00,,
"CAN","data_field",2023-08-25T05:19:06.857934616+00:00,3.2e-05,,,,0x00,,
"CAN","data_field",2023-08-25T05:19:06.857970616+00:00,3.2e-05,,,,0xFF,,
"CAN","data_field",2023-08-25T05:19:06.858006616+00:00,3.2e-05,,,,0x7D,,
"CAN","crc_field",2023-08-25T05:19:06.858042616+00:00,6e-05,,,,,0x0000000000006D3F,
"CAN","ack_field",2023-08-25T05:19:06.858110616+00:00,4e-06,,,,,,true
"CAN","identifier_field",2023-08-25T05:19:06.859950680+00:00,0.00014,0x0000000008FE6E0B,,true,,,
"CAN","control_field",2023-08-25T05:19:06.860094680+00:00,1.2e-05,,0x0000000000000008,,,,
"CAN","data_field",2023-08-25T05:19:06.860110680+00:00,3.6e-05,,,,0x00,,
"CAN","data_field",2023-08-25T05:19:06.860150680+00:00,3.2e-05,,,,0x00,,
"CAN","data_field",2023-08-25T05:19:06.860186680+00:00,3.6e-05,,,,0x00,,
"CAN","data_field",2023-08-25T05:19:06.860226680+00:00,3.2e-05,,,,0x00,,
"CAN","data_field",2023-08-25T05:19:06.860266680+00:00,3.2e-05,,,,0x00,,
"CAN","data_field",2023-08-25T05:19:06.860302680+00:00,3.6e-05,,,,0x00,,
"CAN","data_field",2023-08-25T05:19:06.860342680+00:00,3.2e-05,,,,0x00,,
"CAN","data_field",2023-08-25T05:19:06.860378680+00:00,3.6e-05,,,,0x00,,
"CAN","crc_field",2023-08-25T05:19:06.860418680+00:00,5.6e-05,,,,,0x0000000000001522,
"CAN","ack_field",2023-08-25T05:19:06.860482680+00:00,4e-06,,,,,,true
"CAN","identifier_field",2023-08-25T05:19:06.867546512+00:00,0.000144,0x0000000018FEF000,,true,,,
"CAN","control_field",2023-08-25T05:19:06.867698512+00:00,1.2e-05,,0x0000000000000008,,,,
"CAN","data_field",2023-08-25T05:19:06.867714512+00:00,3.2e-05,,,,0xFF,,
"CAN","data_field",2023-08-25T05:19:06.867750512+00:00,3.6e-05,,,,0xFF,,
"CAN","data_field",2023-08-25T05:19:06.867790512+00:00,3.2e-05,,,,0xFF,,
"CAN","data_field",2023-08-25T05:19:06.867826512+00:00,3.2e-05,,,,0x00,,
"CAN","data_field",2023-08-25T05:19:06.867862512+00:00,3.6e-05,,,,0x00,,
"CAN","data_field",2023-08-25T05:19:06.867902512+00:00,2.8e-05,,,,0xF0,,
"CAN","data_field",2023-08-25T05:19:06.867934512+00:00,2.8e-05,,,,0xCC,,
"CAN","data_field",2023-08-25T05:19:06.867966512+00:00,3.2e-05,,,,0xFF,,
"CAN","crc_field",2023-08-25T05:19:06.868002512+00:00,6e-05,,,,,0x0000000000006A72,
"CAN","ack_field",2023-08-25T05:19:06.868070512+00:00,4e-06,,,,,,true
"CAN","identifier_field",2023-08-25T05:19:06.868170736+00:00,0.00014,0x0000000018F0000F,,true,,,
"CAN","control_field",2023-08-25T05:19:06.868314736+00:00,1.2e-05,,0x0000000000000008,,,,
"CAN","data_field",2023-08-25T05:19:06.868330736+00:00,3.2e-05,,,,0xC0,,
"CAN","data_field",2023-08-25T05:19:06.868366736+00:00,3.2e-05,,,,0x7D,,
"CAN","data_field",2023-08-25T05:19:06.868402736+00:00,3.2e-05,,,,0xFF,,
"CAN","data_field",2023-08-25T05:19:06.868438736+00:00,3.6e-05,,,,0xFF,,
"CAN","data_field",2023-08-25T05:19:06.868478736+00:00,2.8e-05,,,,0x0F,,
"CAN","data_field",2023-08-25T05:19:06.868510736+00:00,3.6e-05,,,,0xFF,,
"CAN","data_field",2023-08-25T05:19:06.868550736+00:00,3.2e-05,,,,0xFF,,
"CAN","data_field",2023-08-25T05:19:06.868590736+00:00,3.2e-05,,,,0xFF,,
"CAN","crc_field",2023-08-25T05:19:06.868626736+00:00,5.6e-05,,,,,0x00000000000028A2,
"CAN","ack_field",2023-08-25T05:19:06.868690736+00:00,4e-06,,,,,,true
"CAN","identifier_field",2023-08-25T05:19:06.877686376+00:00,0.000144,0x000000000CF00400,,true,,,
"CAN","control_field",2023-08-25T05:19:06.877834376+00:00,1.2e-05,,0x0000000000000008,,,,
"CAN","data_field",2023-08-25T05:19:06.877850376+00:00,3.2e-05,,,,0xFE,,
"CAN","data_field",2023-08-25T05:19:06.877886376+00:00,3.2e-05,,,,0x7D,,
"CAN","data_field",2023-08-25T05:19:06.877922376+00:00,3.2e-05,,,,0x7D,,
"CAN","data_field",2023-08-25T05:19:06.877958376+00:00,3.2e-05,,,,0x00,,
"CAN","data_field",2023-08-25T05:19:06.877994376+00:00,3.6e-05,,,,0x00,,
"CAN","data_field",2023-08-25T05:19:06.878034376+00:00,3.2e-05,,,,0x00,,
"CAN","data_field",2023-08-25T05:19:06.878070376+00:00,3.2e-05,,,,0xFF,,
"CAN","data_field",2023-08-25T05:19:06.878106376+00:00,3.2e-05,,,,0x7D,,
"CAN","crc_field",2023-08-25T05:19:06.878142376+00:00,6e-05,,,,,0x0000000000006D3F,
"CAN","ack_field",2023-08-25T05:19:06.878210376+00:00,4e-06,,,,,,true
"CAN","identifier_field",2023-08-25T05:19:06.878310608+00:00,0.000144,0x000000000CF00300,,true,,,
"CAN","control_field",2023-08-25T05:19:06.878458608+00:00,1.2e-05,,0x0000000000000008,,,,
"CAN","data_field",2023-08-25T05:19:06.878474608+00:00,3.2e-05,,,,0xF9,,
"CAN","data_field",2023-08-25T05:19:06.878510608+00:00,3.2e-05,,,,0xFE,,
"CAN","data_field",2023-08-25T05:19:06.878546608+00:00,3.2e-05,,,,0x00,,
"CAN","data_field",2023-08-25T05:19:06.878582608+00:00,3.2e-05,,,,0xFF,,
"CAN","data_field",2023-08-25T05:19:06.878618608+00:00,3.6e-05,,,,0xFF,,
