name,type,start_time,duration,"identifier","extended","num_data_bytes","data","crc","ack"
"CAN","crc_field",2.59805331,6e-05,,,,,0x0000000000006440,
"CAN","ack_field",2.59812131,4e-06,,,,,,true
"CAN","identifier_field",2.59817762,0.000144,0x0000000018FEF200,true,,,,
"CAN","control_field",2.59832563,1.2e-05,,,0x0000000000000008,,,
"CAN","data_field",2.59834163,3.2e-05,,,,0x20,,
"CAN","data_field",2.59838163,3.2e-05,,,,0x00,,
"CAN","data_field",2.59841763,3.6e-05,,,,0x00,,
"CAN","data_field",2.59845762,3.2e-05,,,,0x00,,
"CAN","data_field",2.59849363,3.2e-05,,,,0x55,,
"CAN","data_field",2.59852962,2.8e-05,,,,0x09,,
"CAN","data_field",2.59856162,2.8e-05,,,,0xE1,,
"CAN","data_field",2.59859362,3.2e-05,,,,0xFF,,
"CAN","crc_field",2.59862963,6e-05,,,,,0x000000000000710F,
"CAN","ack_field",2.59869762,4e-06,,,,,,true
"CAN","identifier_field",2.59875394,0.000144,0x0000000018F00F00,true,,,,
"CAN","control_field",2.59890194,1.2e-05,,,0x0000000000000008,,,
"CAN","data_field",2.59891794,3.2e-05,,,,0xFF,,
"CAN","data_field",2.59895394,3.6e-05,,,,0xFF,,
"CAN","data_field",2.59899394,3.2e-05,,,,0xFF,,
"CAN","data_field",2.59902994,3.6e-05,,,,0xFF,,
"CAN","data_field",2.59906994,3.2e-05,,,,0xFF,,
"CAN","data_field",2.59910994,3.2e-05,,,,0xFF,,
"CAN","data_field",2.59914594,3.6e-05,,,,0xFF,,
"CAN","data_field",2.59918594,3.2e-05,,,,0xFF,,
"CAN","crc_field",2.59922194,6e-05,,,,,0x0000000000007AF3,
"CAN","ack_field",2.59928994,4e-06,,,,,,true
"CAN","identifier_field",2.59934225,0.00014,0x000000000CF00203,true,,,,
"CAN","control_field",2.59948625,1.2e-05,,,0x0000000000000008,,,
"CAN","data_field",2.59950225,3.2e-05,,,,0xC0,,
"CAN","data_field",2.59953825,3.2e-05,,,,0x00,,
"CAN","data_field",2.59957425,3.6e-05,,,,0x00,,
"CAN","data_field",2.59961425,3.2e-05,,,,0xFF,,
"CAN","data_field",2.59965025,3.2e-05,,,,0xF7,,
"CAN","data_field",2.59968625,3.2e-05,,,,0xF6,,
"CAN","data_field",2.59972225,2.8e-05,,,,0x17,,
"CAN","data_field",2.59975425,3.2e-05,,,,0x03,,
"CAN","crc_field",2.59979025,5.6e-05,,,,,0x0000000000004B9D,
"CAN","ack_field",2.59985425,4e-06,,,,,,true
"CAN","identifier_field",2.59990663,0.000144,0x000000000CF00400,true,,,,
"CAN","control_field",2.60005462,1.2e-05,,,0x0000000000000008,,,
"CAN","data_field",2.60007062,3.2e-05,,,,0x10,,
"CAN","data_field",2.60010663,3.6e-05,,,,0x7D,,
"CAN","data_field",2.60014662,2.8e-05,,,,0x8B,,
"CAN","data_field",2.60017862,2.8e-05,,,,0x18,,
"CAN","data_field",2.60021062,3.2e-05,,,,0x19,,
"CAN","data_field",2.60024663,3.2e-05,,,,0x00,,
"CAN","data_field",2.60028263,3.2e-05,,,,0x0F,,
"CAN","data_field",2.60031862,3.2e-05,,,,0x8B,,
"CAN","crc_field",2.60035463,5.6e-05,,,,,0x00000000000029B5,
"CAN","ack_field",2.60041863,4e-06,,,,,,true
"CAN","identifier_field",2.60802819,0.000148,0x0000000018FEDF00,true,,,,
"CAN","control_field",2.60818019,1.2e-05,,,0x0000000000000008,,,
"CAN","data_field",2.60819619,2.8e-05,,,,0x85,,
"CAN","data_field",2.60822819,2.8e-05,,,,0xA0,,
"CAN","data_field",2.60826419,2.8e-05,,,,0x28,,
"CAN","data_field",2.60829619,3.2e-05,,,,0x7D,,
"CAN","data_field",2.60833219,3.2e-05,,,,0x7D,,
"CAN","data_field",2.60836819,3.2e-05,,,,0xFF,,
"CAN","data_field",2.60840419,3.6e-05,,,,0xFF,,
"CAN","data_field",2.60844419,3.2e-05,,,,0xF0,,
"CAN","crc_field",2.60848019,6e-05,,,,,0x0000000000001C6B,
"CAN","ack_field",2.60854819,4e-06,,,,,,true
"CAN","identifier_field",2.6086045,0.000148,0x0000000010FCFD00,true,,,,
"CAN","control_field",2.6087565,1.2e-05,,,0x0000000000000008,,,
"CAN","data_field",2.6087725,3.2e-05,,,,0xFF,,
"CAN","data_field",2.6088085,3.6e-05,,,,0xFF,,
"CAN","data_field",2.6088485,3.2e-05,,,,0xFF,,
"CAN","data_field",2.6088845,3.6e-05,,,,0xFF,,
"CAN","data_field",2.6089245,2.8e-05,,,,0x20,,
"CAN","data_field",2.6089605,2.8e-05,,,,0x32,,
"CAN","data_field",2.6089925,3.2e-05,,,,0xFF,,
"CAN","data_field",2.6090285,3.6e-05,,,,0xFF,,
"CAN","crc_field",2.6090685,5.6e-05,,,,,0x0000000000006C37,
"CAN","ack_field",2.6091325,4e-06,,,,,,true
"CAN","identifier_field",2.60918487,0.00014,0x000000000CF00203,true,,,,
"CAN","control_field",2.60932888,1.2e-05,,,0x0000000000000008,,,
"CAN","data_field",2.60934488,3.2e-05,,,,0xC0,,
"CAN","data_field",2.60938087,3.2e-05,,,,0x00,,
"CAN","data_field",2.60941687,3.6e-05,,,,0x00,,
"CAN","data_field",2.60945687,3.2e-05,,,,0xFF,,
"CAN","data_field",2.60949287,3.2e-05,,,,0xF7,,
"CAN","data_field",2.60952888,3.2e-05,,,,0xF6,,
"CAN","data_field",2.60956487,2.8e-05,,,,0x17,,
"CAN","data_field",2.60959687,3.2e-05,,,,0x03,,
"CAN","crc_field",2.60963287,5.6e-05,,,,,0x0000000000004B9D,
"CAN","ack_field",2.60969688,4e-06,,,,,,true
"CAN","identifier_field",2.60978919,0.00014,0x000000000CF00C03,true,,,,
"CAN","control_field",2.60993319,1.2e-05,,,0x0000000000000008,,,
"CAN","data_field",2.60994919,2.8e-05,,,,0xF3,,
"CAN","data_field",2.60998119,3.2e-05,,,,0x03,,
"CAN","data_field",2.61001719,3.2e-05,,,,0x06,,
"CAN","data_field",2.61005319,2.8e-05,,,,0x19,,
"CAN","data_field",2.61008519,3.2e-05,,,,0xFF,,
"CAN","data_field",2.61012119,3.6e-05,,,,0xFF,,
"CAN","data_field",2.61016119,3.2e-05,,,,0xFF,,
"CAN","data_field",2.61020119,3.2e-05,,,,0xFF,,
"CAN","crc_field",2.61023719,6.4e-05,,,,,0x000000000000619D,
"CAN","ack_field",2.61030919,4e-06,,,,,,true
"CAN","identifier_field",2.61269794,0.000144,0x000000000CF00300,true,,,,
"CAN","control_field",2.61284594,1.2e-05,,,0x0000000000000008,,,
"CAN","data_field",2.61286194,2.8e-05,,,,0xD1,,
"CAN","data_field",2.61289394,3.2e-05,,,,0x00,,
"CAN","data_field",2.61292994,3.2e-05,,,,0x18,,
"CAN","data_field",2.61296594,3.2e-05,,,,0xFF,,
"CAN","data_field",2.61300194,3.6e-05,,,,0xFF,,
"CAN","data_field",2.61304194,2.8e-05,,,,0x0F,,
"CAN","data_field",2.61307394,3.2e-05,,,,0x8F,,
"CAN","data_field",2.61310994,3.2e-05,,,,0x7F,,
"CAN","crc_field",2.61314594,5.6e-05,,,,,0x00000000000012DC,
"CAN","ack_field",2.61320994,4e-06,,,,,,true
"CAN","identifier_field",2.61761894,0.000144,0x0000000018F00100,true,,,,
"CAN","control_field",2.61776694,1.2e-05,,,0x0000000000000008,,,
"CAN","data_field",2.61778294,3.2e-05,,,,0xFF,,
"CAN","data_field",2.61781894,3.6e-05,,,,0xFF,,
"CAN","data_field",2.61785894,3.2e-05,,,,0xFF,,
"CAN","data_field",2.61789494,3.6e-05,,,,0xFF,,
"CAN","data_field",2.61793494,3.2e-05,,,,0xFF,,
"CAN","data_field",2.61797494,3.2e-05,,,,0xFF,,
"CAN","data_field",2.61801094,3.6e-05,,,,0xFF,,
"CAN","data_field",2.61805094,3.2e-05,,,,0xFF,,
"CAN","crc_field",2.61808694,5.6e-05,,,,,0x0000000000003473,
"CAN","ack_field",2.61815094,4e-06,,,,,,true
"CAN","identifier_field",2.61885525,0.00014,0x000000000CF00203,true,,,,
"CAN","control_field",2.61899925,1.2e-05,,,0x0000000000000008,,,
"CAN","data_field",2.61901525,3.2e-05,,,,0xC0,,
"CAN","data_field",2.61905125,3.2e-05,,,,0x00,,
"CAN","data_field",2.61908725,3.6e-05,,,,0x00,,
"CAN","data_field",2.61912725,3.2e-05,,,,0xFF,,
"CAN","data_field",2.61916325,3.2e-05,,,,0xF7,,
"CAN","data_field",2.61919925,3.2e-05,,,,0xF5,,
"CAN","data_field",2.61923525,2.8e-05,,,,0x17,,
"CAN","data_field",2.61926725,3.2e-05,,,,0x03,,
"CAN","crc_field",2.61930325,5.6e-05,,,,,0x0000000000001E38,
"CAN","ack_field",2.61936725,4e-06,,,,,,true
"CAN","identifier_field",2.61941931,0.000144,0x000000000CF00400,true,,,,
"CAN","control_field",2.61956731,1.2e-05,,,0x0000000000000008,,,
"CAN","data_field",2.61958331,3.6e-05,,,,0x00,,
"CAN","data_field",2.61962331,3.2e-05,,,,0x7D,,
"CAN","data_field",2.61965931,2.8e-05,,,,0x8B,,
"CAN","data_field",2.61969131,2.8e-05,,,,0x1E,,
"CAN","data_field",2.61972331,2.8e-05,,,,0x19,,
"CAN","data_field",2.61975531,3.2e-05,,,,0x00,,
"CAN","data_field",2.61979131,3.2e-05,,,,0x0F,,
"CAN","data_field",2.61982731,3.2e-05,,,,0x8B,,
"CAN","crc_field",2.61986331,6e-05,,,,,0x0000000000007EC2,
"CAN","ack_field",2.61993131,4e-06,,,,,,true
"CAN","identifier_field",2.61998363,0.000136,0x0000000018F00131,true,,,,
"CAN","control_field",2.62012363,1.2e-05,,,0x0000000000000008,,,
"CAN","data_field",2.62013963,3.2e-05,,,,0xFF,,
"CAN","data_field",2.62017562,3.6e-05,,,,0xFF,,
"CAN","data_field",2.62021563,3.2e-05,,,,0xFF,,
"CAN","data_field",2.62025162,3.2e-05,,,,0x3F,,
"CAN","data_field",2.62028763,3.2e-05,,,,0xFA,,
"CAN","data_field",2.62032363,3.2e-05,,,,0xFF,,
"CAN","data_field",2.62035962,3.6e-05,,,,0xFF,,
"CAN","data_field",2.62039963,3.2e-05,,,,0xFF,,
"CAN","crc_field",2.62043562,5.6e-05,,,,,0x0000000000000B0F,
"CAN","ack_field",2.62049962,4e-06,,,,,,true
"CAN","identifier_field",2.62055969,0.000136,0x0000000018FEF131,true,,,,
"CAN","control_field",2.62069969,1.2e-05,,,0x0000000000000008,,,
"CAN","data_field",2.62071569,2.8e-05,,,,0xF7,,
"CAN","data_field",2.62074769,3.6e-05,,,,0xFF,,
"CAN","data_field",2.62078769,3.2e-05,,,,0xFF,,
"CAN","data_field",2.62082369,3.2e-05,,,,0xC3,,
"CAN","data_field",2.62085969,2.8e-05,,,,0xCC,,
"CAN","data_field",2.62089169,3.2e-05,,,,0xFF,,
"CAN","data_field",2.62092769,3.6e-05,,,,0xFF,,
"CAN","data_field",2.62096769,3.2e-05,,,,0xF0,,
"CAN","crc_field",2.62100769,6e-05,,,,,0x000000000000031F,
"CAN","ack_field",2.62107969,4e-06,,,,,,true
"CAN","identifier_field",2.62114369,0.00014,0x0000000018FEF031,true,,,,
"CAN","control_field",2.62128769,1.2e-05,,,0x0000000000000008,,,
"CAN","data_field",2.62130369,3.2e-05,,,,0xFF,,
"CAN","data_field",2.62133969,3.6e-05,,,,0xFF,,
"CAN","data_field",2.62137969,3.2e-05,,,,0xFF,,
"CAN","data_field",2.62141569,3.6e-05,,,,0xFF,,
"CAN","data_field",2.62145569,3.2e-05,,,,0xFF,,
"CAN","data_field",2.62149569,3.2e-05,,,,0xFC,,
"CAN","data_field",2.62153169,2.8e-05,,,,0xCC,,
"CAN","data_field",2.62156369,3.2e-05,,,,0xFF,,
"CAN","crc_field",2.62159969,6e-05,,,,,0x000000000000638F,
"CAN","ack_field",2.62166769,4e-06,,,,,,true
"CAN","identifier_field",2.62173569,0.000144,0x0000000018FF4831,true,,,,
"CAN","control_field",2.62188369,1.2e-05,,,0x0000000000000008,,,
"CAN","data_field",2.62189969,3.6e-05,,,,0x00,,
"CAN","data_field",2.62193969,3.2e-05,,,,0x00,,
"CAN","data_field",2.62197569,3.2e-05,,,,0xFF,,
"CAN","data_field",2.62201169,3.6e-05,,,,0xFF,,
"CAN","data_field",2.62205169,3.2e-05,,,,0x00,,
"CAN","data_field",2.62208769,3.6e-05,,,,0x00,,
"CAN","data_field",2.62212769,3.2e-05,,,,0x00,,
"CAN","data_field",2.62216369,3.6e-05,,,,0x00,,
"CAN","crc_field",2.62220369,6e-05,,,,,0x0000000000001F94,
"CAN","ack_field",2.62227169,4e-06,,,,,,true
"CAN","identifier_field",2.62234375,0.000136,0x0000000018FEF231,true,,,,
"CAN","control_field",2.62248375,1.2e-05,,,0x0000000000000008,,,
"CAN","data_field",2.62249975,3.2e-05,,,,0xFF,,
"CAN","data_field",2.62253575,3.6e-05,,,,0xFF,,
"CAN","data_field",2.62257575,3.2e-05,,,,0xFF,,
"CAN","data_field",2.62261175,3.6e-05,,,,0xFF,,
"CAN","data_field",2.62265175,3.2e-05,,,,0xFF,,
"CAN","data_field",2.62269175,3.2e-05,,,,0xFF,,
"CAN","data_field",2.62272775,3.6e-05,,,,0xFF,,
"CAN","data_field",2.62276775,3.2e-05,,,,0xFF,,
"CAN","crc_field",2.62280375,5.6e-05,,,,,0x0000000000002496,
"CAN","ack_field",2.62286775,4e-06,,,,,,true
"CAN","identifier_field",2.62292,0.000144,0x0000000018FDB300,true,,,,
"CAN","control_field",2.623068,1.2e-05,,,0x0000000000000008,,,
"CAN","data_field",2.623084,3.2e-05,,,,0xFF,,
"CAN","data_field",2.62312,3.6e-05,,,,0xFF,,
"CAN","data_field",2.62316,2.8e-05,,,,0x79,,
"CAN","data_field",2.623192,2.8e-05,,,,0x2D,,
"CAN","data_field",2.623224,3.2e-05,,,,0xFF,,
"CAN","data_field",2.62326,3.6e-05,,,,0xFF,,
"CAN","data_field",2.6233,3.2e-05,,,,0xFF,,
"CAN","data_field",2.62334,3.2e-05,,,,0xFF,,
"CAN","crc_field",2.623376,6e-05,,,,,0x0000000000000036,
"CAN","ack_field",2.623444,4e-06,,,,,,true
"CAN","identifier_field",2.62349631,0.000136,0x000000000CF00331,true,,,,
"CAN","control_field",2.62363631,1.2e-05,,,0x0000000000000008,,,
"CAN","data_field",2.62365231,3.2e-05,,,,0xFF,,
"CAN","data_field",2.62368831,3.6e-05,,,,0xFF,,
"CAN","data_field",2.62372831,3.2e-05,,,,0xFF,,
"CAN","data_field",2.62376431,3.6e-05,,,,0xFF,,
"CAN","data_field",2.62380431,3.2e-05,,,,0xFF,,
"CAN","data_field",2.62384431,3.2e-05,,,,0xFF,,
"CAN","data_field",2.62388031,3.6e-05,,,,0xFF,,
"CAN","data_field",2.62392031,3.2e-05,,,,0xFF,,
"CAN","crc_field",2.62395631,5.6e-05,,,,,0x00000000000022DE,
"CAN","ack_field",2.62402031,4e-06,,,,,,true
"CAN","identifier_field",2.62815712,0.000148,0x0000000018FEDF00,true,,,,
"CAN","control_field",2.62830912,1.2e-05,,,0x0000000000000008,,,
"CAN","data_field",2.62832512,2.8e-05,,,,0x85,,
"CAN","data_field",2.62835712,2.8e-05,,,,0xA0,,
"CAN","data_field",2.62839313,2.8e-05,,,,0x28,,
"CAN","data_field",2.62842513,3.2e-05,,,,0x7D,,
"CAN","data_field",2.62846112,3.2e-05,,,,0x7D,,
"CAN","data_field",2.62849712,3.2e-05,,,,0xFF,,
"CAN","data_field",2.62853313,3.6e-05,,,,0xFF,,
"CAN","data_field",2.62857312,3.2e-05,,,,0xF0,,
"CAN","crc_field",2.62860913,6e-05,,,,,0x0000000000001C6B,
"CAN","ack_field",2.62867712,4e-06,,,,,,true
"CAN","identifier_field",2.62889338,0.00014,0x000000000CF00203,true,,,,
"CAN","control_field",2.62903737,1.2e-05,,,0x0000000000000008,,,
"CAN","data_field",2.62905337,3.2e-05,,,,0xC0,,
"CAN","data_field",2.62908937,3.2e-05,,,,0x00,,
"CAN","data_field",2.62912538,3.6e-05,,,,0x00,,
"CAN","data_field",2.62916537,3.2e-05,,,,0xFF,,
"CAN","data_field",2.62920138,3.2e-05,,,,0xF7,,
"CAN","data_field",2.62923738,3.2e-05,,,,0xF5,,
"CAN","data_field",2.62927337,2.8e-05,,,,0x17,,
"CAN","data_field",2.62930537,3.2e-05,,,,0x03,,
"CAN","crc_field",2.62934138,5.6e-05,,,,,0x0000000000001E38,
"CAN","ack_field",2.62940538,4e-06,,,,,,true
"CAN","identifier_field",2.62950163,0.00014,0x000000000CF00C03,true,,,,
"CAN","control_field",2.62964563,1.2e-05,,,0x0000000000000008,,,
"CAN","data_field",2.62966162,2.8e-05,,,,0xF6,,
"CAN","data_field",2.62969362,3.2e-05,,,,0x03,,
"CAN","data_field",2.62972962,2.8e-05,,,,0xD5,,
"CAN","data_field",2.62976162,2.8e-05,,,,0x18,,
"CAN","data_field",2.62979363,3.2e-05,,,,0xFF,,
"CAN","data_field",2.62982963,3.6e-05,,,,0xFF,,
"CAN","data_field",2.62986962,3.2e-05,,,,0xFF,,
"CAN","data_field",2.62990563,3.6e-05,,,,0xFF,,
"CAN","crc_field",2.62994562,6e-05,,,,,0x0000000000007DA6,
"CAN","ack_field",2.63001363,4e-06,,,,,,true
"CAN","identifier_field",2.63271831,0.000144,0x000000000CF00300,true,,,,
"CAN","control_field",2.63286631,1.2e-05,,,0x0000000000000008,,,
"CAN","data_field",2.63288231,2.8e-05,,,,0xD1,,
"CAN","data_field",2.63291431,3.2e-05,,,,0x00,,
"CAN","data_field",2.63295031,3.2e-05,,,,0x18,,
"CAN","data_field",2.63298631,3.2e-05,,,,0xFF,,
"CAN","data_field",2.63302231,3.6e-05,,,,0xFF,,
"CAN","data_field",2.63306231,2.8e-05,,,,0x0F,,
"CAN","data_field",2.63309431,3.2e-05,,,,0x8F,,
"CAN","data_field",2.63313031,3.2e-05,,,,0x7F,,
"CAN","crc_field",2.63316631,5.6e-05,,,,,0x00000000000012DC,
"CAN","ack_field",2.63323031,4e-06,,,,,,true
"CAN","identifier_field",2.63328669,0.000144,0x000000000CF00A00,true,,,,
"CAN","control_field",2.63343469,1.2e-05,,,0x0000000000000008,,,
"CAN","data_field",2.63345069,2.8e-05,,,,0x9D,,
"CAN","data_field",2.63348269,3.2e-05,,,,0x04,,
"CAN","data_field",2.63351869,3.2e-05,,,,0xBF,,
"CAN","data_field",2.63355469,3.2e-05,,,,0x05,,
"CAN","data_field",2.63359069,3.2e-05,,,,0xFF,,
"CAN","data_field",2.63362669,3.6e-05,,,,0xFF,,
"CAN","data_field",2.63366669,3.2e-05,,,,0xFF,,
"CAN","data_field",2.63370669,3.2e-05,,,,0xFF,,
"CAN","crc_field",2.63374269,6e-05,,,,,0x0000000000007631,
"CAN","ack_field",2.63381069,4e-06,,,,,,true
"CAN","identifier_field",2.633867,0.000144,0x0000000018FEF000,true,,,,
"CAN","control_field",2.634019,1.2e-05,,,0x0000000000000008,,,
"CAN","data_field",2.634035,3.2e-05,,,,0xFF,,
"CAN","data_field",2.634071,3.6e-05,,,,0xFF,,
"CAN","data_field",2.634111,3.2e-05,,,,0xFF,,
"CAN","data_field",2.634147,2.8e-05,,,,0x20,,
"CAN","data_field",2.634183,2.8e-05,,,,0x19,,
"CAN","data_field",2.634215,3.2e-05,,,,0xFF,,
"CAN","data_field",2.634251,3.6e-05,,,,0xFF,,
"CAN","data_field",2.634291,3.2e-05,,,,0xFF,,
"CAN","crc_field",2.634331,5.6e-05,,,,,0x0000000000005DA8,
"CAN","ack_field",2.634395,4e-06,,,,,,true
"CAN","identifier_field",2.63444738,0.000144,0x0000000018F00E00,true,,,,
"CAN","control_field",2.63459537,1.2e-05,,,0x0000000000000008,,,
"CAN","data_field",2.63461137,3.2e-05,,,,0xFF,,
"CAN","data_field",2.63464738,3.6e-05,,,,0xFF,,
"CAN","data_field",2.63468737,3.2e-05,,,,0xFF,,
"CAN","data_field",2.63472338,3.6e-05,,,,0xFF,,
"CAN","data_field",2.63476337,3.2e-05,,,,0xFF,,
"CAN","data_field",2.63480338,3.2e-05,,,,0xFF,,
"CAN","data_field",2.63483937,3.6e-05,,,,0xFF,,
"CAN","data_field",2.63487938,3.2e-05,,,,0xFF,,
"CAN","crc_field",2.63491537,6.4e-05,,,,,0x0000000000005A00,
"CAN","ack_field",2.63498738,4e-06,,,,,,true
"CAN","identifier_field",2.63726369,0.000136,0x0000000018F0010B,true,,,,
"CAN","control_field",2.63740369,1.2e-05,,,0x0000000000000008,,,
"CAN","data_field",2.63741969,2.8e-05,,,,0xCF,,
"CAN","data_field",2.63745169,3.6e-05,,,,0xFF,,
"CAN","data_field",2.63749169,3.2e-05,,,,0xF0,,
"CAN","data_field",2.63752769,3.2e-05,,,,0xFF,,
"CAN","data_field",2.63756369,3.6e-05,,,,0xFF,,
"CAN","data_field",2.63760369,2.8e-05,,,,0xCD,,
"CAN","data_field",2.63763569,3.2e-05,,,,0xFF,,
"CAN","data_field",2.63767169,3.6e-05,,,,0xFF,,
"CAN","crc_field",2.63771169,5.6e-05,,,,,0x000000000000459B,
"CAN","ack_field",2.63777569,4e-06,,,,,,true
"CAN","identifier_field",2.63782788,0.00014,0x0000000018F03300,true,,,,
"CAN","control_field",2.63797187,1.2e-05,,,0x0000000000000008,,,
"CAN","data_field",2.63798787,3.2e-05,,,,0xFF,,
"CAN","data_field",2.63802388,3.6e-05,,,,0xFF,,
"CAN","data_field",2.63806387,3.2e-05,,,,0xFF,,
"CAN","data_field",2.63809987,3.6e-05,,,,0xFF,,
"CAN","data_field",2.63813987,3.2e-05,,,,0xFF,,
"CAN","data_field",2.63817988,3.2e-05,,,,0xFF,,
"CAN","data_field",2.63821588,3.6e-05,,,,0xFF,,
"CAN","data_field",2.63825588,3.2e-05,,,,0xFF,,
"CAN","crc_field",2.63829188,6.4e-05,,,,,0x000000000000480D,
"CAN","ack_field",2.63836388,4e-06,,,,,,true
"CAN","identifier_field",2.63884425,0.00014,0x000000000CF00203,true,,,,
"CAN","control_field",2.63898825,1.2e-05,,,0x0000000000000008,,,
"CAN","data_field",2.63900425,3.2e-05,,,,0xC0,,
"CAN","data_field",2.63904025,3.2e-05,,,,0x00,,
"CAN","data_field",2.63907625,3.6e-05,,,,0x00,,
"CAN","data_field",2.63911625,3.2e-05,,,,0xFF,,
"CAN","data_field",2.63915225,3.2e-05,,,,0xF7,,
"CAN","data_field",2.63918825,3.2e-05,,,,0xFD,,
"CAN","data_field",2.63922425,2.8e-05,,,,0x17,,
"CAN","data_field",2.63925625,3.2e-05,,,,0x03,,
"CAN","crc_field",2.63929225,5.6e-05,,,,,0x0000000000004D65,
"CAN","ack_field",2.63935625,4e-06,,,,,,true
"CAN","identifier_field",2.63944838,0.000144,0x000000000CF00400,true,,,,
"CAN","control_field",2.63959637,1.2e-05,,,0x0000000000000008,,,
"CAN","data_field",2.63961238,3.2e-05,,,,0x20,,
"CAN","data_field",2.63965237,3.2e-05,,,,0x7D,,
"CAN","data_field",2.63968837,2.8e-05,,,,0x8B,,
"CAN","data_field",2.63972038,2.8e-05,,,,0x0F,,
"CAN","data_field",2.63975238,2.8e-05,,,,0x19,,
"CAN","data_field",2.63978438,3.2e-05,,,,0x00,,
"CAN","data_field",2.63982038,3.2e-05,,,,0x0F,,
"CAN","data_field",2.63985637,3.2e-05,,,,0x8B,,
"CAN","crc_field",2.63989238,5.6e-05,,,,,0x0000000000001DA3,
"CAN","ack_field",2.63995638,4e-06,,,,,,true
"CAN","identifier_field",2.64000856,0.000144,0x000000000C010305,true,,,,
"CAN","control_field",2.64015656,1.2e-05,,,0x0000000000000008,,,
"CAN","data_field",2.64017256,3.2e-05,,,,0xFF,,
"CAN","data_field",2.64020856,3.6e-05,,,,0xFF,,
"CAN","data_field",2.64024856,3.2e-05,,,,0xFF,,
"CAN","data_field",2.64028456,3.6e-05,,,,0xFF,,
"CAN","data_field",2.64032456,3.2e-05,,,,0xFF,,
"CAN","data_field",2.64036456,2.8e-05,,,,0xF3,,
"CAN","data_field",2.64039656,3.2e-05,,,,0xFF,,
"CAN","data_field",2.64043656,3.2e-05,,,,0xFF,,
"CAN","crc_field",2.64047256,6.4e-05,,,,,0x000000000000007D,
"CAN","ack_field",2.64054456,4e-06,,,,,,true
"CAN","identifier_field",2.64059681,0.000148,0x000000001CEBFF00,true,,,,
"CAN","control_field",2.64074881,1.2e-05,,,0x0000000000000008,,,
"CAN","data_field",2.64076481,3.2e-05,,,,0x05,,
"CAN","data_field",2.64080081,3.2e-05,,,,0x40,,
"CAN","data_field",2.64083681,2.8e-05,,,,0x51,,
"CAN","data_field",2.64086881,2.8e-05,,,,0x86,,
"CAN","data_field",2.64090081,3.2e-05,,,,0x00,,
"CAN","data_field",2.64093681,2.8e-05,,,,0xF7,,
"CAN","data_field",2.64096881,3.2e-05,,,,0x02,,
"CAN","data_field",2.64100481,3.2e-05,,,,0xFF,,
"CAN","crc_field",2.64104081,5.6e-05,,,,,0x000000000000071E,
"CAN","ack_field",2.64110481,4e-06,,,,,,true
"CAN","identifier_field",2.64266137,0.000144,0x0000000018FDB200,true,,,,
"CAN","control_field",2.64280938,1.2e-05,,,0x0000000000000008,,,
"CAN","data_field",2.64282538,3.2e-05,,,,0xFF,,
"CAN","data_field",2.64286137,3.6e-05,,,,0xFF,,
"CAN","data_field",2.64290138,3.2e-05,,,,0xFF,,
"CAN","data_field",2.64293737,3.6e-05,,,,0xFF,,
"CAN","data_field",2.64297738,3.2e-05,,,,0x02,,
"CAN","data_field",2.64301337,3.2e-05,,,,0x00,,
"CAN","data_field",2.64304937,3.2e-05,,,,0xFF,,
"CAN","data_field",2.64308538,3.6e-05,,,,0xFF,,
"CAN","crc_field",2.64312537,5.6e-05,,,,,0x0000000000005DE1,
"CAN","ack_field",2.64318937,4e-06,,,,,,true
"CAN","identifier_field",2.64324575,0.000144,0x0000000018FCF200,true,,,,
"CAN","control_field",2.64339375,1.2e-05,,,0x0000000000000008,,,
"CAN","data_field",2.64340975,2.8e-05,,,,0xE1,,
"CAN","data_field",2.64344175,3.2e-05,,,,0xFF,,
"CAN","data_field",2.64347775,3.6e-05,,,,0xFF,,
"CAN","data_field",2.64351775,3.2e-05,,,,0xFF,,
"CAN","data_field",2.64355775,3.2e-05,,,,0xFF,,
"CAN","data_field",2.64359375,3.6e-05,,,,0xFF,,
"CAN","data_field",2.64363375,3.2e-05,,,,0xFF,,
"CAN","data_field",2.64366975,3.6e-05,,,,0xFF,,
"CAN","crc_field",2.64370975,5.6e-05,,,,,0x0000000000002DA6,
"CAN","ack_field",2.64377375,4e-06,,,,,,true
"CAN","identifier_field",2.647286,0.00014,0x0000000018FEBF0B,true,,,,
"CAN","control_field",2.64743,1.2e-05,,,0x0000000000000008,,,
"CAN","data_field",2.647446,3.6e-05,,,,0x00,,
"CAN","data_field",2.647486,3.2e-05,,,,0x00,,
"CAN","data_field",2.647522,3.6e-05,,,,0x7D,,
"CAN","data_field",2.647562,3.2e-05,,,,0x7D,,
"CAN","data_field",2.647598,3.2e-05,,,,0x7D,,
"CAN","data_field",2.647634,3.2e-05,,,,0x7D,,
"CAN","data_field",2.64767,3.2e-05,,,,0xFF,,
"CAN","data_field",2.647706,3.6e-05,,,,0xFF,,
"CAN","crc_field",2.647746,6e-05,,,,,0x0000000000007D87,
"CAN","ack_field",2.647814,4e-06,,,,,,true
"CAN","identifier_field",2.64809025,0.000148,0x0000000018FEDF00,true,,,,
"CAN","control_field",2.64824225,1.2e-05,,,0x0000000000000008,,,
"CAN","data_field",2.64825825,2.8e-05,,,,0x86,,
"CAN","data_field",2.64829025,2.8e-05,,,,0xA0,,
