name,type,start_time,duration,"identifier","extended","num_data_bytes","data","crc","ack"
"CAN","data_field",1.07677694,3.2e-05,,,,0x00,,
"CAN","data_field",1.07681294,3.2e-05,,,,0x18,,
"CAN","data_field",1.07684894,3.2e-05,,,,0xFF,,
"CAN","data_field",1.07688494,3.6e-05,,,,0xFF,,
"CAN","data_field",1.07692494,2.8e-05,,,,0x0F,,
"CAN","data_field",1.07695694,3.2e-05,,,,0x8B,,
"CAN","data_field",1.07699294,3.2e-05,,,,0x7E,,
"CAN","crc_field",1.07702894,5.6e-05,,,,,0x0000000000000976,
"CAN","ack_field",1.07709294,4e-06,,,,,,true
"CAN","identifier_field",1.07822113,0.000136,0x0000000018F0010B,true,,,,
"CAN","control_field",1.07836113,1.2e-05,,,0x0000000000000008,,,
"CAN","data_field",1.07837713,2.8e-05,,,,0xCF,,
"CAN","data_field",1.07840913,3.6e-05,,,,0xFF,,
"CAN","data_field",1.07844912,3.2e-05,,,,0xF0,,
"CAN","data_field",1.07848513,3.2e-05,,,,0xFF,,
"CAN","data_field",1.07852112,3.6e-05,,,,0xFF,,
"CAN","data_field",1.07856113,2.8e-05,,,,0xCD,,
"CAN","data_field",1.07859313,3.2e-05,,,,0xFF,,
"CAN","data_field",1.07862912,3.6e-05,,,,0xFF,,
"CAN","crc_field",1.07866912,5.6e-05,,,,,0x000000000000459B,
"CAN","ack_field",1.07873313,4e-06,,,,,,true
"CAN","identifier_field",1.07909338,0.00014,0x000000000CF00203,true,,,,
"CAN","control_field",1.07923737,1.2e-05,,,0x0000000000000008,,,
"CAN","data_field",1.07925337,3.2e-05,,,,0xC0,,
"CAN","data_field",1.07928938,3.2e-05,,,,0x00,,
"CAN","data_field",1.07932538,3.6e-05,,,,0x00,,
"CAN","data_field",1.07936538,3.2e-05,,,,0xFF,,
"CAN","data_field",1.07940137,3.2e-05,,,,0xF7,,
"CAN","data_field",1.07943737,2.8e-05,,,,0x44,,
"CAN","data_field",1.07946937,3.2e-05,,,,0x18,,
"CAN","data_field",1.07950538,3.2e-05,,,,0x03,,
"CAN","crc_field",1.07954138,6e-05,,,,,0x0000000000002F93,
"CAN","ack_field",1.07960937,4e-06,,,,,,true
"CAN","identifier_field",1.081534,0.000144,0x0000000018F00100,true,,,,
"CAN","control_field",1.081682,1.2e-05,,,0x0000000000000008,,,
"CAN","data_field",1.081698,3.2e-05,,,,0xFF,,
"CAN","data_field",1.081734,3.6e-05,,,,0xFF,,
"CAN","data_field",1.081774,3.2e-05,,,,0xFF,,
"CAN","data_field",1.08181,3.6e-05,,,,0xFF,,
"CAN","data_field",1.08185,3.2e-05,,,,0xFF,,
"CAN","data_field",1.08189,3.2e-05,,,,0xFF,,
"CAN","data_field",1.081926,3.6e-05,,,,0xFF,,
"CAN","data_field",1.081966,3.2e-05,,,,0xFF,,
"CAN","crc_field",1.082002,5.6e-05,,,,,0x0000000000003473,
"CAN","ack_field",1.082066,4e-06,,,,,,true
"CAN","identifier_field",1.0832745,0.000144,0x000000000CF00400,true,,,,
"CAN","control_field",1.0834225,1.2e-05,,,0x0000000000000008,,,
"CAN","data_field",1.0834385,2.8e-05,,,,0x50,,
"CAN","data_field",1.0834705,3.6e-05,,,,0x7D,,
"CAN","data_field",1.0835105,2.8e-05,,,,0x8A,,
"CAN","data_field",1.0835425,2.8e-05,,,,0xF4,,
"CAN","data_field",1.0835745,3.2e-05,,,,0x18,,
"CAN","data_field",1.0836105,3.6e-05,,,,0x00,,
"CAN","data_field",1.0836505,3.2e-05,,,,0x0F,,
"CAN","data_field",1.0836905,2.8e-05,,,,0x8B,,
"CAN","crc_field",1.0837225,5.6e-05,,,,,0x0000000000001558,
"CAN","ack_field",1.0837865,4e-06,,,,,,true
"CAN","identifier_field",1.08822694,0.00014,0x0000000018FEBF0B,true,,,,
"CAN","control_field",1.08837094,1.2e-05,,,0x0000000000000008,,,
"CAN","data_field",1.08838694,3.6e-05,,,,0x00,,
"CAN","data_field",1.08842694,3.2e-05,,,,0x00,,
"CAN","data_field",1.08846294,3.6e-05,,,,0x7D,,
"CAN","data_field",1.08850294,3.2e-05,,,,0x7D,,
"CAN","data_field",1.08853894,3.2e-05,,,,0x7D,,
"CAN","data_field",1.08857494,3.2e-05,,,,0x7D,,
"CAN","data_field",1.08861094,3.2e-05,,,,0xFF,,
"CAN","data_field",1.08864694,3.6e-05,,,,0xFF,,
"CAN","crc_field",1.08868694,6e-05,,,,,0x0000000000007D87,
"CAN","ack_field",1.08875494,4e-06,,,,,,true
"CAN","identifier_field",1.08903925,0.00014,0x000000000CF00203,true,,,,
"CAN","control_field",1.08918325,1.2e-05,,,0x0000000000000008,,,
"CAN","data_field",1.08919925,3.2e-05,,,,0xC0,,
"CAN","data_field",1.08923525,3.2e-05,,,,0x00,,
"CAN","data_field",1.08927125,3.6e-05,,,,0x00,,
"CAN","data_field",1.08931125,3.2e-05,,,,0xFF,,
"CAN","data_field",1.08934725,3.2e-05,,,,0xF7,,
"CAN","data_field",1.08938325,2.8e-05,,,,0x44,,
"CAN","data_field",1.08941525,3.2e-05,,,,0x18,,
"CAN","data_field",1.08945125,3.2e-05,,,,0x03,,
"CAN","crc_field",1.08948725,6e-05,,,,,0x0000000000002F93,
"CAN","ack_field",1.08955525,4e-06,,,,,,true
"CAN","identifier_field",1.0896555,0.00014,0x000000000CF00C03,true,,,,
"CAN","control_field",1.0897995,1.2e-05,,,0x0000000000000008,,,
"CAN","data_field",1.0898155,2.8e-05,,,,0xEB,,
"CAN","data_field",1.0898475,3.2e-05,,,,0x03,,
"CAN","data_field",1.0898835,3.2e-05,,,,0xFA,,
"CAN","data_field",1.0899195,2.8e-05,,,,0x18,,
"CAN","data_field",1.0899515,3.2e-05,,,,0xFF,,
"CAN","data_field",1.0899875,3.6e-05,,,,0xFF,,
"CAN","data_field",1.0900275,3.2e-05,,,,0xFF,,
"CAN","data_field",1.0900635,3.6e-05,,,,0xFF,,
"CAN","crc_field",1.0901035,5.6e-05,,,,,0x0000000000002DC7,
"CAN","ack_field",1.0901675,4e-06,,,,,,true
"CAN","identifier_field",1.09199194,0.000148,0x0000000018FEDF00,true,,,,
"CAN","control_field",1.09214394,1.2e-05,,,0x0000000000000008,,,
"CAN","data_field",1.09215994,2.8e-05,,,,0x84,,
"CAN","data_field",1.09219194,2.8e-05,,,,0xA0,,
"CAN","data_field",1.09222794,2.8e-05,,,,0x28,,
"CAN","data_field",1.09225994,3.2e-05,,,,0x7D,,
"CAN","data_field",1.09229594,3.2e-05,,,,0x7D,,
"CAN","data_field",1.09233194,3.2e-05,,,,0xFF,,
"CAN","data_field",1.09236794,3.6e-05,,,,0xFF,,
"CAN","data_field",1.09240794,3.2e-05,,,,0xF0,,
"CAN","crc_field",1.09244394,5.6e-05,,,,,0x0000000000004B5B,
"CAN","ack_field",1.09250794,4e-06,,,,,,true
"CAN","identifier_field",1.09655294,0.000144,0x000000000CF00300,true,,,,
"CAN","control_field",1.09670094,1.2e-05,,,0x0000000000000008,,,
"CAN","data_field",1.09671694,2.8e-05,,,,0xD1,,
"CAN","data_field",1.09674894,3.2e-05,,,,0x00,,
"CAN","data_field",1.09678494,3.2e-05,,,,0x18,,
"CAN","data_field",1.09682094,3.2e-05,,,,0xFF,,
"CAN","data_field",1.09685694,3.6e-05,,,,0xFF,,
"CAN","data_field",1.09689694,2.8e-05,,,,0x0F,,
"CAN","data_field",1.09692894,3.2e-05,,,,0x8B,,
"CAN","data_field",1.09696494,3.2e-05,,,,0x7E,,
"CAN","crc_field",1.09700094,5.6e-05,,,,,0x0000000000000976,
"CAN","ack_field",1.09706494,4e-06,,,,,,true
"CAN","identifier_field",1.09712125,0.000144,0x000000000CF00A00,true,,,,
"CAN","control_field",1.09726925,1.2e-05,,,0x0000000000000008,,,
"CAN","data_field",1.09728525,3.2e-05,,,,0xFB,,
"CAN","data_field",1.09732125,3.2e-05,,,,0x04,,
"CAN","data_field",1.09735725,2.8e-05,,,,0x58,,
"CAN","data_field",1.09738925,3.2e-05,,,,0x05,,
"CAN","data_field",1.09742525,3.2e-05,,,,0xFF,,
"CAN","data_field",1.09746125,3.6e-05,,,,0xFF,,
"CAN","data_field",1.09750125,3.2e-05,,,,0xFF,,
"CAN","data_field",1.09754125,3.2e-05,,,,0xFF,,
"CAN","crc_field",1.09757725,5.6e-05,,,,,0x00000000000008CE,
"CAN","ack_field",1.09764125,4e-06,,,,,,true
"CAN","identifier_field",1.09769756,0.000144,0x0000000018FEF000,true,,,,
"CAN","control_field",1.09784956,1.2e-05,,,0x0000000000000008,,,
"CAN","data_field",1.09786556,3.2e-05,,,,0xFF,,
"CAN","data_field",1.09790156,3.6e-05,,,,0xFF,,
"CAN","data_field",1.09794156,3.2e-05,,,,0xFF,,
"CAN","data_field",1.09797756,3.2e-05,,,,0xF0,,
"CAN","data_field",1.09801356,3.2e-05,,,,0x18,,
"CAN","data_field",1.09804956,3.2e-05,,,,0xFF,,
"CAN","data_field",1.09808556,3.6e-05,,,,0xFF,,
"CAN","data_field",1.09812556,3.2e-05,,,,0xFF,,
"CAN","crc_field",1.09816156,5.6e-05,,,,,0x0000000000001985,
"CAN","ack_field",1.09822556,4e-06,,,,,,true
"CAN","identifier_field",1.09828194,0.000144,0x0000000018F00E00,true,,,,
"CAN","control_field",1.09842994,1.2e-05,,,0x0000000000000008,,,
"CAN","data_field",1.09844594,3.2e-05,,,,0xFF,,
"CAN","data_field",1.09848194,3.6e-05,,,,0xFF,,
"CAN","data_field",1.09852194,3.2e-05,,,,0xFF,,
"CAN","data_field",1.09855794,3.6e-05,,,,0xFF,,
"CAN","data_field",1.09859794,3.2e-05,,,,0xFF,,
"CAN","data_field",1.09863794,3.2e-05,,,,0xFF,,
"CAN","data_field",1.09867394,3.6e-05,,,,0xFF,,
"CAN","data_field",1.09871394,3.2e-05,,,,0xFF,,
"CAN","crc_field",1.09874994,6.4e-05,,,,,0x0000000000005A00,
"CAN","ack_field",1.09882194,4e-06,,,,,,true
"CAN","identifier_field",1.09903806,0.00014,0x000000000CF00203,true,,,,
"CAN","control_field",1.09918206,1.2e-05,,,0x0000000000000008,,,
"CAN","data_field",1.09919806,3.2e-05,,,,0xC0,,
"CAN","data_field",1.09923406,3.2e-05,,,,0x00,,
"CAN","data_field",1.09927006,3.6e-05,,,,0x00,,
"CAN","data_field",1.09931006,3.2e-05,,,,0xFF,,
"CAN","data_field",1.09934606,3.2e-05,,,,0xF7,,
"CAN","data_field",1.09938206,3.2e-05,,,,0x40,,
"CAN","data_field",1.09941806,2.8e-05,,,,0x18,,
"CAN","data_field",1.09945006,3.2e-05,,,,0x03,,
"CAN","crc_field",1.09948606,5.6e-05,,,,,0x00000000000064F1,
"CAN","ack_field",1.09955006,4e-06,,,,,,true
"CAN","identifier_field",1.10149069,0.00014,0x0000000018F03300,true,,,,
"CAN","control_field",1.10163469,1.2e-05,,,0x0000000000000008,,,
"CAN","data_field",1.10165069,3.2e-05,,,,0xFF,,
"CAN","data_field",1.10168669,3.6e-05,,,,0xFF,,
"CAN","data_field",1.10172669,3.2e-05,,,,0xFF,,
"CAN","data_field",1.10176269,3.6e-05,,,,0xFF,,
"CAN","data_field",1.10180269,3.2e-05,,,,0xFF,,
"CAN","data_field",1.10184269,3.2e-05,,,,0xFF,,
"CAN","data_field",1.10187869,3.6e-05,,,,0xFF,,
"CAN","data_field",1.10191869,3.2e-05,,,,0xFF,,
"CAN","crc_field",1.10195469,6.4e-05,,,,,0x000000000000480D,
"CAN","ack_field",1.10202669,4e-06,,,,,,true
"CAN","identifier_field",1.10323125,0.000144,0x000000000CF00400,true,,,,
"CAN","control_field",1.10337925,1.2e-05,,,0x0000000000000008,,,
"CAN","data_field",1.10339525,3.2e-05,,,,0x30,,
"CAN","data_field",1.10343125,3.6e-05,,,,0x7D,,
"CAN","data_field",1.10347125,2.8e-05,,,,0x8A,,
"CAN","data_field",1.10350325,3.2e-05,,,,0x0A,,
"CAN","data_field",1.10353925,2.8e-05,,,,0x19,,
"CAN","data_field",1.10357125,3.2e-05,,,,0x00,,
"CAN","data_field",1.10360725,3.2e-05,,,,0x0F,,
"CAN","data_field",1.10364325,3.2e-05,,,,0x8A,,
"CAN","crc_field",1.10367925,6.4e-05,,,,,0x0000000000007CC0,
"CAN","ack_field",1.10375125,4e-06,,,,,,true
"CAN","identifier_field",1.10591556,0.000136,0x0000000018F00131,true,,,,
"CAN","control_field",1.10605556,1.2e-05,,,0x0000000000000008,,,
"CAN","data_field",1.10607156,3.2e-05,,,,0xFF,,
"CAN","data_field",1.10610756,3.6e-05,,,,0xFF,,
"CAN","data_field",1.10614756,3.2e-05,,,,0xFF,,
"CAN","data_field",1.10618356,3.2e-05,,,,0x3F,,
"CAN","data_field",1.10621956,3.2e-05,,,,0xFA,,
"CAN","data_field",1.10625556,3.2e-05,,,,0xFF,,
"CAN","data_field",1.10629156,3.6e-05,,,,0xFF,,
"CAN","data_field",1.10633156,3.2e-05,,,,0xFF,,
"CAN","crc_field",1.10636756,5.6e-05,,,,,0x0000000000000B0F,
"CAN","ack_field",1.10643156,4e-06,,,,,,true
"CAN","identifier_field",1.10649163,0.000136,0x0000000018FEF131,true,,,,
"CAN","control_field",1.10663162,1.2e-05,,,0x0000000000000008,,,
"CAN","data_field",1.10664762,2.8e-05,,,,0xF7,,
"CAN","data_field",1.10667962,3.6e-05,,,,0xFF,,
"CAN","data_field",1.10671962,3.2e-05,,,,0xFF,,
"CAN","data_field",1.10675562,3.2e-05,,,,0xC3,,
"CAN","data_field",1.10679163,2.8e-05,,,,0xCC,,
"CAN","data_field",1.10682363,3.2e-05,,,,0xFF,,
"CAN","data_field",1.10685963,3.6e-05,,,,0xFF,,
"CAN","data_field",1.10689963,3.2e-05,,,,0xF0,,
"CAN","crc_field",1.10693963,6e-05,,,,,0x000000000000031F,
"CAN","ack_field",1.10701162,4e-06,,,,,,true
"CAN","identifier_field",1.10706381,0.000144,0x0000000018FCF200,true,,,,
"CAN","control_field",1.10721181,1.2e-05,,,0x0000000000000008,,,
"CAN","data_field",1.10722781,2.8e-05,,,,0xE1,,
"CAN","data_field",1.10725981,3.2e-05,,,,0xFF,,
"CAN","data_field",1.10729581,3.6e-05,,,,0xFF,,
"CAN","data_field",1.10733581,3.2e-05,,,,0xFF,,
"CAN","data_field",1.10737581,3.2e-05,,,,0xFF,,
"CAN","data_field",1.10741181,3.6e-05,,,,0xFF,,
"CAN","data_field",1.10745181,3.2e-05,,,,0xFF,,
"CAN","data_field",1.10748781,3.6e-05,,,,0xFF,,
"CAN","crc_field",1.10752781,5.6e-05,,,,,0x0000000000002DA6,
"CAN","ack_field",1.10759181,4e-06,,,,,,true
"CAN","identifier_field",1.10764412,0.00014,0x0000000018FEF031,true,,,,
"CAN","control_field",1.10778812,1.2e-05,,,0x0000000000000008,,,
"CAN","data_field",1.10780412,3.2e-05,,,,0xFF,,
"CAN","data_field",1.10784013,3.6e-05,,,,0xFF,,
"CAN","data_field",1.10788013,3.2e-05,,,,0xFF,,
"CAN","data_field",1.10791613,3.6e-05,,,,0xFF,,
"CAN","data_field",1.10795613,3.2e-05,,,,0xFF,,
"CAN","data_field",1.10799613,3.2e-05,,,,0xFC,,
"CAN","data_field",1.10803213,2.8e-05,,,,0xCC,,
"CAN","data_field",1.10806413,3.2e-05,,,,0xFF,,
"CAN","crc_field",1.10810012,6e-05,,,,,0x000000000000638F,
"CAN","ack_field",1.10816812,4e-06,,,,,,true
"CAN","identifier_field",1.10824044,0.000144,0x0000000018FF4831,true,,,,
"CAN","control_field",1.10838844,1.2e-05,,,0x0000000000000008,,,
"CAN","data_field",1.10840444,3.6e-05,,,,0x00,,
"CAN","data_field",1.10844444,3.2e-05,,,,0x00,,
"CAN","data_field",1.10848044,3.2e-05,,,,0xFF,,
"CAN","data_field",1.10851644,3.6e-05,,,,0xFF,,
"CAN","data_field",1.10855644,3.2e-05,,,,0x00,,
"CAN","data_field",1.10859244,3.6e-05,,,,0x00,,
"CAN","data_field",1.10863244,3.2e-05,,,,0x00,,
"CAN","data_field",1.10866844,3.6e-05,,,,0x00,,
"CAN","crc_field",1.10870844,6e-05,,,,,0x0000000000001F94,
"CAN","ack_field",1.10877644,4e-06,,,,,,true
"CAN","identifier_field",1.10886069,0.000136,0x0000000018FEF231,true,,,,
"CAN","control_field",1.10900069,1.2e-05,,,0x0000000000000008,,,
"CAN","data_field",1.10901669,3.2e-05,,,,0xFF,,
"CAN","data_field",1.10905269,3.6e-05,,,,0xFF,,
"CAN","data_field",1.10909269,3.2e-05,,,,0xFF,,
"CAN","data_field",1.10912869,3.6e-05,,,,0xFF,,
"CAN","data_field",1.10916869,3.2e-05,,,,0xFF,,
"CAN","data_field",1.10920869,3.2e-05,,,,0xFF,,
"CAN","data_field",1.10924469,3.6e-05,,,,0xFF,,
"CAN","data_field",1.10928469,3.2e-05,,,,0xFF,,
"CAN","crc_field",1.10932069,5.6e-05,,,,,0x0000000000002496,
"CAN","ack_field",1.10938469,4e-06,,,,,,true
"CAN","identifier_field",1.109437,0.00014,0x000000000CF00203,true,,,,
"CAN","control_field",1.109581,1.2e-05,,,0x0000000000000008,,,
"CAN","data_field",1.109597,3.2e-05,,,,0xC0,,
"CAN","data_field",1.109633,3.2e-05,,,,0x00,,
"CAN","data_field",1.109669,3.6e-05,,,,0x00,,
"CAN","data_field",1.109709,3.2e-05,,,,0xFF,,
"CAN","data_field",1.109745,3.2e-05,,,,0xF7,,
"CAN","data_field",1.109781,3.2e-05,,,,0x40,,
"CAN","data_field",1.109817,2.8e-05,,,,0x18,,
"CAN","data_field",1.109849,3.2e-05,,,,0x03,,
"CAN","crc_field",1.109885,5.6e-05,,,,,0x00000000000064F1,
"CAN","ack_field",1.109949,4e-06,,,,,,true
"CAN","identifier_field",1.110001,0.000136,0x000000000CF00331,true,,,,
"CAN","control_field",1.110141,1.2e-05,,,0x0000000000000008,,,
"CAN","data_field",1.110157,3.2e-05,,,,0xFF,,
"CAN","data_field",1.110193,3.6e-05,,,,0xFF,,
"CAN","data_field",1.110233,3.2e-05,,,,0xFF,,
"CAN","data_field",1.110269,3.6e-05,,,,0xFF,,
"CAN","data_field",1.110309,3.2e-05,,,,0xFF,,
"CAN","data_field",1.110349,3.2e-05,,,,0xFF,,
"CAN","data_field",1.110385,3.6e-05,,,,0xFF,,
"CAN","data_field",1.110425,3.2e-05,,,,0xFF,,
"CAN","crc_field",1.110461,5.6e-05,,,,,0x00000000000022DE,
"CAN","ack_field",1.110525,4e-06,,,,,,true
"CAN","identifier_field",1.11057725,0.00014,0x000000000CF00C03,true,,,,
"CAN","control_field",1.11072125,1.2e-05,,,0x0000000000000008,,,
"CAN","data_field",1.11073725,2.8e-05,,,,0xEF,,
"CAN","data_field",1.11076925,3.2e-05,,,,0x03,,
"CAN","data_field",1.11080525,2.8e-05,,,,0xD0,,
"CAN","data_field",1.11083725,3.2e-05,,,,0x18,,
"CAN","data_field",1.11087325,3.2e-05,,,,0xFF,,
"CAN","data_field",1.11090925,3.6e-05,,,,0xFF,,
"CAN","data_field",1.11094925,3.2e-05,,,,0xFF,,
"CAN","data_field",1.11098525,3.6e-05,,,,0xFF,,
"CAN","crc_field",1.11102525,5.6e-05,,,,,0x0000000000002170,
"CAN","ack_field",1.11108925,4e-06,,,,,,true
"CAN","identifier_field",1.11209362,0.000148,0x0000000018FEDF00,true,,,,
"CAN","control_field",1.11224563,1.2e-05,,,0x0000000000000008,,,
"CAN","data_field",1.11226162,2.8e-05,,,,0x84,,
"CAN","data_field",1.11229362,2.8e-05,,,,0xA0,,
"CAN","data_field",1.11232963,2.8e-05,,,,0x28,,
"CAN","data_field",1.11236162,3.2e-05,,,,0x7D,,
"CAN","data_field",1.11239763,3.2e-05,,,,0x7D,,
"CAN","data_field",1.11243362,3.2e-05,,,,0xFF,,
"CAN","data_field",1.11246962,3.6e-05,,,,0xFF,,
"CAN","data_field",1.11250962,3.2e-05,,,,0xF0,,
"CAN","crc_field",1.11254563,5.6e-05,,,,,0x0000000000004B5B,
"CAN","ack_field",1.11260962,4e-06,,,,,,true
"CAN","identifier_field",1.112666,0.000144,0x0000000018F00F00,true,,,,
"CAN","control_field",1.112814,1.2e-05,,,0x0000000000000008,,,
"CAN","data_field",1.11283,3.2e-05,,,,0xFF,,
"CAN","data_field",1.112866,3.6e-05,,,,0xFF,,
"CAN","data_field",1.112906,3.2e-05,,,,0xFF,,
"CAN","data_field",1.112942,3.6e-05,,,,0xFF,,
"CAN","data_field",1.112982,3.2e-05,,,,0xFF,,
"CAN","data_field",1.113022,3.2e-05,,,,0xFF,,
"CAN","data_field",1.113058,3.6e-05,,,,0xFF,,
"CAN","data_field",1.113098,3.2e-05,,,,0xFF,,
"CAN","crc_field",1.113134,6e-05,,,,,0x0000000000007AF3,
"CAN","ack_field",1.113202,4e-06,,,,,,true
"CAN","identifier_field",1.11653888,0.000148,0x0000000018FD0700,true,,,,
"CAN","control_field",1.11669087,1.2e-05,,,0x0000000000000008,,,
"CAN","data_field",1.11670687,3.2e-05,,,,0x03,,
"CAN","data_field",1.11674287,2.8e-05,,,,0x0C,,
"CAN","data_field",1.11677487,3.2e-05,,,,0xFC,,
"CAN","data_field",1.11681088,3.2e-05,,,,0xFF,,
"CAN","data_field",1.11684688,3.6e-05,,,,0xFF,,
"CAN","data_field",1.11688688,3.2e-05,,,,0xFF,,
"CAN","data_field",1.11692287,3.6e-05,,,,0xFF,,
"CAN","data_field",1.11696288,3.2e-05,,,,0xFF,,
"CAN","crc_field",1.11700288,6e-05,,,,,0x0000000000000C0E,
"CAN","ack_field",1.11707088,4e-06,,,,,,true
"CAN","identifier_field",1.11712719,0.000144,0x000000000CF00300,true,,,,
"CAN","control_field",1.11727519,1.2e-05,,,0x0000000000000008,,,
"CAN","data_field",1.11729119,2.8e-05,,,,0xD1,,
"CAN","data_field",1.11732319,3.2e-05,,,,0x00,,
"CAN","data_field",1.11735919,3.2e-05,,,,0x17,,
"CAN","data_field",1.11739519,3.6e-05,,,,0xFF,,
"CAN","data_field",1.11743519,3.2e-05,,,,0xFF,,
"CAN","data_field",1.11747119,2.8e-05,,,,0x0F,,
"CAN","data_field",1.11750319,3.2e-05,,,,0x8B,,
"CAN","data_field",1.11753919,3.2e-05,,,,0x7E,,
"CAN","crc_field",1.11757519,5.6e-05,,,,,0x000000000000674B,
"CAN","ack_field",1.11763919,4e-06,,,,,,true
"CAN","identifier_field",1.11769556,0.000144,0x0000000018FEF100,true,,,,
"CAN","control_field",1.11784356,1.2e-05,,,0x0000000000000008,,,
"CAN","data_field",1.11785956,3.2e-05,,,,0xFF,,
"CAN","data_field",1.11789556,3.2e-05,,,,0x00,,
"CAN","data_field",1.11793156,3.6e-05,,,,0x00,,
"CAN","data_field",1.11797156,3.2e-05,,,,0xFC,,
"CAN","data_field",1.11800756,3.2e-05,,,,0xFF,,
"CAN","data_field",1.11804356,2.8e-05,,,,0x3D,,
"CAN","data_field",1.11807556,3.2e-05,,,,0x00,,
"CAN","data_field",1.11811156,2.8e-05,,,,0xCF,,
"CAN","crc_field",1.11814356,6.4e-05,,,,,0x000000000000497C,
"CAN","ack_field",1.11821556,4e-06,,,,,,true
"CAN","identifier_field",1.11903981,0.00014,0x000000000CF00203,true,,,,
"CAN","control_field",1.11918381,1.2e-05,,,0x0000000000000008,,,
"CAN","data_field",1.11919981,3.2e-05,,,,0xC0,,
"CAN","data_field",1.11923581,3.2e-05,,,,0x00,,
"CAN","data_field",1.11927181,3.6e-05,,,,0x00,,
"CAN","data_field",1.11931181,3.2e-05,,,,0xFF,,
"CAN","data_field",1.11934781,3.2e-05,,,,0xF7,,
"CAN","data_field",1.11938381,3.2e-05,,,,0x3E,,
"CAN","data_field",1.11941981,3.2e-05,,,,0x18,,
"CAN","data_field",1.11945581,3.2e-05,,,,0x03,,
"CAN","crc_field",1.11949181,6e-05,,,,,0x0000000000003E3D,
"CAN","ack_field",1.11955981,4e-06,,,,,,true
"CAN","identifier_field",1.12322869,0.000144,0x000000000CF00400,true,,,,
"CAN","control_field",1.12337669,1.2e-05,,,0x0000000000000008,,,
"CAN","data_field",1.12339269,3.2e-05,,,,0x10,,
"CAN","data_field",1.12342869,3.6e-05,,,,0x7D,,
"CAN","data_field",1.12346869,2.8e-05,,,,0x8A,,
"CAN","data_field",1.12350069,2.8e-05,,,,0x18,,
"CAN","data_field",1.12353269,3.2e-05,,,,0x19,,
"CAN","data_field",1.12356869,3.2e-05,,,,0x00,,
"CAN","data_field",1.12360469,3.2e-05,,,,0x0F,,
"CAN","data_field",1.12364069,3.2e-05,,,,0x8A,,
"CAN","crc_field",1.12367669,6e-05,,,,,0x0000000000007200,
"CAN","ack_field",1.12374469,4e-06,,,,,,true
"CAN","identifier_field",1.12600506,0.000144,0x000000000C010305,true,,,,
"CAN","control_field",1.12615306,1.2e-05,,,0x0000000000000008,,,
"CAN","data_field",1.12616906,3.2e-05,,,,0xFF,,
"CAN","data_field",1.12620506,3.6e-05,,,,0xFF,,
"CAN","data_field",1.12624506,3.2e-05,,,,0xFF,,
"CAN","data_field",1.12628106,3.6e-05,,,,0xFF,,
"CAN","data_field",1.12632106,3.2e-05,,,,0xFF,,
"CAN","data_field",1.12636106,2.8e-05,,,,0xF3,,
"CAN","data_field",1.12639306,3.2e-05,,,,0xFF,,
"CAN","data_field",1.12643306,3.2e-05,,,,0xFF,,
"CAN","crc_field",1.12646906,6.4e-05,,,,,0x000000000000007D,
"CAN","ack_field",1.12654106,4e-06,,,,,,true
"CAN","identifier_field",1.1265935,0.000144,0x0000000010FDA300,true,,,,
"CAN","control_field",1.1267415,1.2e-05,,,0x0000000000000008,,,
"CAN","data_field",1.1267575,3.2e-05,,,,0xFF,,
"CAN","data_field",1.1267935,3.6e-05,,,,0xFF,,
"CAN","data_field",1.1268335,2.8e-05,,,,0x12,,
"CAN","data_field",1.1268655,3.2e-05,,,,0xFF,,
"CAN","data_field",1.1269015,3.6e-05,,,,0xFF,,
"CAN","data_field",1.1269415,3.2e-05,,,,0xFF,,
"CAN","data_field",1.1269775,3.6e-05,,,,0xFF,,
"CAN","data_field",1.1270175,3.2e-05,,,,0xFF,,
"CAN","crc_field",1.1270575,5.6e-05,,,,,0x00000000000054B1,
"CAN","ack_field",1.1271215,4e-06,,,,,,true
"CAN","identifier_field",1.12717781,0.00014,0x0000000018F00029,true,,,,
"CAN","control_field",1.12732181,1.2e-05,,,0x0000000000000008,,,
"CAN","data_field",1.12733781,2.8e-05,,,,0xF0,,
"CAN","data_field",1.12736981,3.6e-05,,,,0x7D,,
"CAN","data_field",1.12740981,3.2e-05,,,,0x7D,,
"CAN","data_field",1.12744581,3.2e-05,,,,0xF3,,
"CAN","data_field",1.12748181,2.8e-05,,,,0x29,,
"CAN","data_field",1.12751381,3.2e-05,,,,0xFF,,
"CAN","data_field",1.12754981,3.6e-05,,,,0xFF,,
"CAN","data_field",1.12758981,2.8e-05,,,,0x3C,,
"CAN","crc_field",1.12762181,5.6e-05,,,,,0x000000000000684D,
"CAN","ack_field",1.12768581,4e-06,,,,,,true
"CAN","identifier_field",1.12904219,0.00014,0x000000000CF00203,true,,,,
"CAN","control_field",1.12918619,1.2e-05,,,0x0000000000000008,,,
"CAN","data_field",1.12920219,3.2e-05,,,,0xC0,,
"CAN","data_field",1.12923819,3.2e-05,,,,0x00,,
"CAN","data_field",1.12927419,3.6e-05,,,,0x00,,
"CAN","data_field",1.12931419,3.2e-05,,,,0xFF,,
"CAN","data_field",1.12935019,3.2e-05,,,,0xF7,,
"CAN","data_field",1.12938619,3.2e-05,,,,0x3E,,
"CAN","data_field",1.12942219,3.2e-05,,,,0x18,,
"CAN","data_field",1.12945819,3.2e-05,,,,0x03,,
